version,weight,weight_post,ft_hispanic,ft_black,ft_white,state2,dist,region,statefip,race,white,black,hispan,asian,whiteid,hispanid,blackid,asianid,raceid,pid7,pid3,ideo,pid_importance,education,education5,education4,age,income,gender,marital,fl_dem,fl_gop,fl_ingroup,fl_outgroup,condition_hard_for_blacks,blacks_no_special_favor,blacks_try_harder,blacks_got_less,rr,protest,petition,contribute_indv,contribute_party,contribute_group,work,campaign_actvt
"ANES2020TimeSeries_20220210",.4622473184,.5529093364,100,100,100,"MA",6,1,25,3,0,0,1,0,,2,,,2,7,1,4,3,7,5,4,36,17,2,1,60,100,100,60,3,2,2,3,.625,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.311204864,1.142457291,100,100,,"NC",3,3,37,2,0,1,0,0,,,2,,2,1,-1,4,-4,5,3,2,61,16,2,1,85,15,85,15,1,0,0,1,.125,2,1,1,2,2,2,1
"ANES2020TimeSeries_20220210",1.304166918,1.109255124,40,40,70,"NY",16,1,36,5,0,0,0,0,,,,,,7,1,6,5,7,5,4,58,1,1,1,0,85,85,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.305884574,2.558426787,70,85,50,"PA",2,1,42,2,0,1,0,0,,,1,,1,3,0,,0,3,3,2,30,17,1,6,50,50,50,50,2,1,1,1,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.544453409,.489443343,70,70,70,"AZ",1,4,4,1,1,0,0,0,5,,,,5,6,1,6,1,7,5,4,80,17,1,3,0,70,70,0,3,3,2,4,.75,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.225023443,1.028843072,70,70,70,"FL",15,3,12,,0,0,0,0,,,,,,7,1,6,4,7,5,4,,-9,1,1,15,70,70,15,3,3,1,4,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8284191109,.6016786688,60,50,40,"CO",1,4,8,3,0,0,1,0,,3,,,3,1,-1,,-3,3,3,2,72,5,1,1,,50,,50,2,4,1,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.199138202,,,,,"AL",2,3,1,3,0,0,1,0,,,,,,1,-1,1,-5,1,1,1,38,1,1,6,95,100,95,100,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.3024015045,.3994634277,50,15,50,"MI",9,2,26,1,1,0,0,0,5,,,,5,6,1,,1,3,3,2,60,5,1,1,40,60,60,40,5,4,3,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.694602565,5.140926821,30,70,70,"VA",6,3,-1,2,0,1,0,0,,,2,,2,4,0,5,0,2,2,1,52,4,2,1,60,60,,,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9601549866,1.392850178,,,,"TN",4,3,47,1,1,0,0,0,3,,,,3,4,0,4,0,2,2,1,40,8,2,4,50,30,,,2,1,2,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.023977697,1.313241601,100,100,85,"OR",5,4,41,1,1,0,0,0,4,,,,4,1,-1,2,-4,6,4,3,23,-9,2,6,85,15,85,15,1,2,0,1,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.058284214,2.382977386,50,50,50,"WI",6,2,55,1,1,0,0,0,4,,,,4,7,1,6,4,2,2,1,54,19,1,1,0,85,85,0,4,2,3,5,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6389336209,.5885722404,85,85,85,"AZ",1,4,4,1,1,0,0,0,4,,,,4,1,-1,3,-4,7,5,4,70,16,2,3,85,0,85,0,2,1,0,1,.25,1,1,1,2,2,1,2
"ANES2020TimeSeries_20220210",3.517245701,4.127694708,100,85,60,"CA",9,4,6,3,0,0,1,0,,1,,,1,4,0,,0,3,3,2,23,5,2,6,50,50,,,2,4,3,2,.6875,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6424719071,.5005085507,85,85,85,"PA",1,1,42,2,0,1,0,0,,,2,,2,3,0,2,0,8,5,4,66,21,1,1,70,15,70,15,1,4,4,2,.6875,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.418839797,1.457357393,85,80,95,"MO",6,2,29,1,1,0,0,0,5,,,,5,7,1,6,2,3,3,2,60,19,1,1,10,75,75,10,5,3,1,4,.8125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.11609034,1.083785379,85,85,85,"GA",7,3,13,1,1,0,0,0,3,,,,3,5,0,6,0,6,4,3,50,17,2,1,0,85,85,0,5,4,3,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.036821497,.9942974169,60,50,70,"MD",1,3,24,1,1,0,0,0,3,,,,3,7,1,6,4,6,4,3,62,20,1,1,15,90,90,15,4,3,3,5,.9375,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.4870250637,.5471759491,70,70,70,"AZ",1,4,41,1,1,0,0,0,4,,,,4,4,0,2,0,8,5,4,37,17,2,1,70,0,,,2,0,0,2,.25,2,1,1,1,1,2,3
"ANES2020TimeSeries_20220210",.4918774464,.3596059251,60,60,60,"NH",1,1,33,1,1,0,0,0,3,,,,3,4,0,6,0,2,2,1,73,-9,2,1,0,60,,,3,2,2,3,.625,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.8947970051,.9367936522,90,90,90,"OH",2,2,39,1,1,0,0,0,5,,,,5,6,1,5,1,6,4,3,52,20,1,1,50,30,30,50,1,1,0,3,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.46923158,.3648673004,70,85,85,"AZ",1,4,17,1,1,0,0,0,1,,,,1,7,1,7,5,7,5,4,76,3,2,1,0,100,100,0,4,1,1,4,.625,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3269511171,.2715167499,70,30,70,"AZ",4,4,4,1,1,0,0,0,4,,,,4,4,0,5,0,3,3,2,73,2,1,4,30,15,,,5,3,0,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9051044853,1.055697661,50,50,50,"NY",21,1,36,1,1,0,0,0,5,,,,5,3,0,3,0,6,4,3,42,21,2,4,50,50,50,50,4,3,2,4,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4114398536,.3385720983,50,50,100,"LA",5,3,22,1,1,0,0,0,3,,,,3,4,0,4,0,2,2,1,67,4,1,1,30,50,,,4,3,2,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2501496417,.2203450245,50,50,50,"MN",4,2,27,1,1,0,0,0,5,,,,5,1,-1,4,-1,4,3,2,64,15,1,1,60,40,60,40,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.007671952,.8711383522,70,30,50,"IL",8,2,17,1,1,0,0,0,1,,,,1,2,-1,,-2,4,3,2,55,15,2,1,30,70,30,70,5,4,2,5,1,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.08220203,.9343682548,85,100,40,"NC",13,3,37,2,0,1,0,0,,,1,,1,3,0,2,0,7,5,4,29,11,2,6,60,0,60,0,1,0,0,1,.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8734990851,.9093979922,70,100,40,"NJ",10,1,34,2,0,1,0,0,,,1,,1,1,-1,6,-5,3,3,2,34,8,2,6,100,0,100,0,2,0,1,1,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4937106784,.6143138616,65,65,75,"NH",2,1,33,1,1,0,0,0,4,,,,4,3,0,4,0,7,5,4,45,20,2,4,65,30,65,30,3,3,2,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2367506561,.2469583444,70,100,0,"MA",9,1,25,5,0,0,0,0,,,,,,2,-1,1,-2,8,5,4,40,22,1,1,70,0,70,0,1,0,0,1,.125,1,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.5062624319,,,,,"TX",10,3,-1,1,1,0,0,0,,,,,,5,0,4,0,3,3,2,28,3,1,1,15,60,60,15,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",3.218807417,3.65166998,70,70,70,"NY",16,1,-1,3,0,0,1,0,,2,,,2,2,-1,4,-3,3,3,2,49,20,1,1,70,15,70,15,4,2,1,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.52093502,.517593623,50,70,70,"MI",8,2,26,1,1,0,0,0,4,,,,4,1,-1,2,-3,7,5,4,37,18,1,1,85,30,85,30,2,1,1,3,.4375,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.195342101,.9461112535,100,100,100,"AR",3,3,5,1,1,0,0,0,3,,,,3,7,1,6,4,3,3,2,80,19,2,1,15,85,85,15,5,4,3,3,.9375,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.61414405,,,,,"VA",8,3,51,4,0,0,0,1,,,,,,2,-1,3,-2,2,2,1,55,13,2,4,100,0,100,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.268473985,1.189860292,50,50,50,"NC",7,3,37,1,1,0,0,0,,,,,,6,1,3,4,1,1,1,80,5,2,3,30,100,100,30,5,2,3,5,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.1880573,,,,,"NC",1,3,37,6,0,0,0,0,,,,,,1,-1,,-4,6,4,3,63,17,2,6,70,50,70,50,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.6942394148,.5449364327,75,75,75,"SC",3,3,45,1,1,0,0,0,2,,,,2,5,0,6,0,3,3,2,66,8,2,1,30,60,60,30,5,3,3,5,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9398722348,1.127858231,,60,70,"PA",9,1,12,1,1,0,0,0,4,,,,4,6,1,5,1,6,4,3,55,8,1,1,60,70,70,60,4,3,2,4,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.365560406,2.295607409,100,100,100,"IL",18,2,17,1,1,0,0,0,5,,,,5,6,1,6,3,3,3,2,65,18,1,1,0,60,60,0,3,2,2,3,.625,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.396064881,.3391776083,85,85,85,"TN",8,3,47,1,1,0,0,0,4,,,,4,1,-1,2,-4,7,5,4,69,14,2,4,85,15,85,15,2,2,0,2,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.301364088,1.112042549,60,60,60,"LA",6,3,22,1,1,0,0,0,3,,,,3,7,1,7,3,2,2,1,70,3,2,4,15,85,85,15,5,3,2,3,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.464509975,1.949023382,60,70,85,"FL",12,3,-1,1,1,0,0,0,3,,,,3,7,1,,4,2,2,1,64,13,1,1,0,85,85,0,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.720691922,1.89700243,60,60,60,"KY",6,3,21,1,1,0,0,0,5,,,,5,7,1,7,2,2,2,1,62,18,1,1,0,100,100,0,5,4,4,5,1.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.052594601,1.465134976,50,50,50,"NY",4,1,36,1,1,0,0,0,5,,,,5,6,1,6,1,7,5,4,50,-9,1,1,30,70,70,30,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.133613123,1.322386092,70,100,60,"KS",2,2,20,2,0,1,0,0,,,3,,3,1,-1,,-2,2,2,1,46,1,2,6,85,30,85,30,1,4,2,1,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.985521692,.9089694715,100,100,100,"NC",4,3,37,6,0,0,0,0,,,1,,,1,-1,2,-5,,,,67,15,2,1,85,0,85,0,1,0,0,1,.125,2,1,1,1,1,1,4
"ANES2020TimeSeries_20220210",.2246115393,,,,,"NC",9,3,37,1,1,0,0,0,,,,,,1,-1,2,-1,4,3,2,43,2,2,6,75,0,75,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.3370911179,.3274736043,50,60,30,"CT",4,1,4,1,1,0,0,0,5,,,,5,3,0,2,0,6,4,3,30,7,1,6,60,0,60,0,1,0,0,2,.1875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.292214952,1.272363363,60,60,85,"MO",4,2,29,1,1,0,0,0,2,,,,2,7,1,6,4,2,2,1,80,13,1,1,20,80,80,20,2,4,3,5,.875,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.3549460777,.4307594849,50,50,50,"KY",5,3,21,1,1,0,0,0,3,,,,3,1,-1,4,-5,2,2,1,58,4,2,3,100,15,100,15,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.521116319,1.569904008,50,50,50,"VA",4,3,51,1,1,0,0,0,5,,,,5,4,0,4,0,3,3,2,29,18,1,6,0,48,,,5,4,2,5,1,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3379164806,.2657661895,,50,50,"MO",2,2,29,1,1,0,0,0,3,,,,3,1,-1,4,-3,3,3,2,71,3,1,1,85,15,85,15,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.676500868,.5620857762,50,50,60,"NH",1,1,23,1,1,0,0,0,3,,,,3,7,1,6,1,7,5,4,69,17,1,1,20,85,85,20,4,3,3,2,.75,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3011511889,.2741620119,60,50,60,"CA",13,4,6,1,1,0,0,0,2,,,,2,1,-1,2,-4,8,5,4,80,22,1,1,85,0,85,0,2,0,0,1,.1875,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.3647878629,.3122218785,90,90,90,"MA",7,1,25,1,1,0,0,0,4,,,,4,2,-1,2,-2,7,5,4,28,20,1,6,60,15,60,15,2,1,0,1,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.323708822,1.587063031,100,85,40,"TX",15,3,48,3,0,0,1,0,,1,,,1,2,-1,,-4,6,4,3,22,1,2,6,70,30,70,30,2,2,1,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4656204881,.4051103683,90,90,80,"IL",18,2,17,1,1,0,0,0,4,,,,4,1,-1,2,-4,7,5,4,72,16,2,4,75,25,75,25,1,0,0,1,.125,1,1,1,1,1,2,3
"ANES2020TimeSeries_20220210",.9762290828,.9224094536,65,65,70,"AZ",6,4,4,1,1,0,0,0,3,,,,3,4,0,4,0,6,4,3,63,16,1,1,60,30,,,3,1,2,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.554784907,,,,,"TN",2,3,47,1,1,0,0,0,,,,,,3,0,4,0,6,4,3,64,22,2,1,40,40,40,40,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.2898995292,.3512729635,70,50,60,"OH",7,2,39,1,1,0,0,0,5,,,,5,1,-1,1,-4,3,3,2,61,1,2,4,70,0,70,0,2,1,0,1,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.046951998,.7126349987,50,50,50,"KY",5,3,21,3,0,0,1,0,,5,,,5,7,1,,5,2,2,1,60,2,1,4,15,70,70,15,5,4,4,3,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.651805579,1.650809776,70,70,85,"AL",4,3,1,1,1,0,0,0,,,,,,7,1,6,2,2,2,1,48,9,1,1,0,85,85,0,5,3,2,5,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2900467992,.2053564619,85,85,85,"RI",1,1,34,1,1,0,0,0,1,,,,1,7,1,6,2,7,5,4,69,15,2,6,15,70,70,15,5,4,2,5,1,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.4443021684,.3638327876,70,30,85,"NJ",6,1,34,1,1,0,0,0,3,,,,3,7,1,4,3,7,5,4,80,-9,2,3,0,100,100,0,3,4,3,4,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.688009674,.603775982,60,60,85,"TX",11,3,48,1,1,0,0,0,1,,,,1,5,0,6,0,3,3,2,77,6,2,3,15,86,86,15,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4348063328,.4050072095,70,100,60,"MD",5,3,24,2,0,1,0,0,,,1,,1,2,-1,4,-1,6,4,3,48,15,2,6,60,15,60,15,1,0,0,2,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6254470439,.4868767424,85,90,40,"OH",11,2,39,2,0,1,0,0,,,1,,1,1,-1,3,-1,3,3,2,47,4,2,5,85,60,85,60,1,1,1,1,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.861804097,,,,,"CA",35,4,-1,1,1,0,0,0,,,,,,4,,,,2,2,1,43,1,1,6,0,0,,,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.329377793,1.229988278,,85,85,"PA",8,1,42,3,0,0,1,0,,4,,,4,1,-1,,-3,2,2,1,71,14,2,4,85,50,85,50,3,2,1,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9844345843,1.368194974,60,50,50,"TX",21,3,-1,3,0,0,1,0,,5,,,5,2,-1,3,-1,2,2,1,31,10,1,6,30,0,30,0,1,4,0,1,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7256203413,.6405953143,85,85,100,"CA",22,4,6,1,1,0,0,0,1,,,,1,1,-1,2,-5,7,5,4,78,20,2,1,100,0,100,0,1,0,0,2,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.06768775,.9085723211,,100,70,"CA",37,4,6,2,0,1,0,0,,,1,,1,1,-1,4,-3,7,5,4,76,22,2,3,85,0,85,0,2,2,1,2,.4375,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",.5312059998,.46503708,80,90,80,"FL",2,3,12,1,1,0,0,0,1,,,,1,5,0,6,0,3,3,2,46,1,2,1,50,85,85,50,2,4,2,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.060132619,4.503571073,60,50,70,"OH",4,2,-1,1,1,0,0,0,4,,,,4,3,0,,0,2,2,1,31,15,2,6,50,50,50,50,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8120069413,.795715291,50,85,50,"KS",3,2,20,2,0,1,0,0,,,1,,1,4,0,4,0,5,3,2,29,17,2,6,,,,,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2975250653,.225590575,100,100,100,"CA",51,4,6,3,0,0,1,0,,1,,,1,1,-1,6,-3,4,3,2,69,7,2,3,70,40,70,40,2,2,2,4,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.68022921,2.838420877,100,100,50,"TX",8,3,-1,1,1,0,0,0,5,,,,5,2,-1,1,-2,2,2,1,34,10,2,6,100,0,100,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.058492857,.884982092,85,85,70,"FL",15,3,48,1,1,0,0,0,4,,,,4,6,1,,1,5,3,2,23,4,1,6,15,60,60,15,2,2,3,5,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6223057553,.542224844,100,100,100,"MD",6,3,24,1,1,0,0,0,1,,,,1,3,0,,0,7,5,4,61,9,1,1,60,40,60,40,2,0,0,2,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8245087091,.8511898317,60,70,60,"DC",1,3,11,1,1,0,0,0,3,,,,3,1,-1,2,-3,7,5,4,57,21,1,1,60,15,60,15,1,1,1,3,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3487091612,.3066159811,50,50,50,"TN",2,3,47,1,1,0,0,0,5,,,,5,7,1,7,3,8,5,4,33,1,2,1,0,60,60,0,5,4,2,3,.875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8487437372,.7401798623,50,50,50,"CA",14,4,6,1,1,0,0,0,5,,,,5,5,0,4,0,6,4,3,,-9,2,1,50,50,50,50,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5979262409,.6861069581,70,70,70,"CA",46,4,6,1,1,0,0,0,3,,,,3,1,-1,3,-3,7,5,4,71,11,1,4,75,10,75,10,2,1,0,3,.375,2,1,2,1,2,2,1
"ANES2020TimeSeries_20220210",.8641868265,.9092925763,60,60,75,"FL",11,3,12,1,1,0,0,0,2,,,,2,7,1,6,4,6,4,3,50,19,1,1,0,100,100,0,4,3,2,4,.8125,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",2.41467756,2.858908899,70,70,70,"KS",3,2,20,1,1,0,0,0,5,,,,5,4,0,4,0,2,2,1,71,-9,2,1,40,60,,,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4010670447,.4708581272,40,50,50,"IN",9,2,-1,1,1,0,0,0,3,,,,3,4,0,4,0,,,,70,9,2,4,60,85,,,3,2,2,5,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.349993701,3.877271017,50,50,50,"TX",35,3,-1,3,0,0,1,0,,5,,,5,4,0,5,0,2,2,1,22,10,1,6,40,40,,,3,0,2,3,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5760606758,.6576216013,70,70,70,"TX",14,3,48,3,0,0,1,0,,2,,,2,5,0,3,0,5,3,2,24,17,1,6,,,,,2,3,3,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4893595565,.6148328695,100,,100,"NJ",10,1,34,2,0,1,0,0,,,1,,1,1,-1,,-2,5,3,2,40,4,2,6,60,30,60,30,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4484504017,.4881797518,80,80,80,"ID",2,4,16,1,1,0,0,0,4,,,,4,3,0,2,0,6,4,3,49,20,1,1,30,10,30,10,2,1,1,2,.375,2,2,2,1,2,2,1
"ANES2020TimeSeries_20220210",.5073175647,.4956883522,85,85,,"CA",45,4,6,1,1,0,0,0,3,,,,3,1,-1,4,-3,7,5,4,56,17,2,6,70,40,70,40,2,1,0,2,.3125,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.192253043,2.849299581,50,50,,"FL",9,3,12,3,0,0,1,0,,3,,,3,5,0,6,0,2,2,1,59,13,1,1,40,60,60,40,4,3,2,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6102443237,.6126116919,70,60,,"FL",7,3,12,1,1,0,0,0,3,,,,3,7,1,7,5,4,3,2,63,19,1,1,0,100,100,0,4,4,4,5,1.0625,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3234438584,.306926374,70,70,70,"OR",3,4,41,1,1,0,0,0,3,,,,3,1,-1,2,-5,7,5,4,73,17,1,1,75,2,75,2,1,2,2,2,.4375,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",1.361015317,1.396172109,90,95,85,"MN",7,2,27,1,1,0,0,0,3,,,,3,1,-1,3,-3,6,4,3,56,20,2,1,85,15,85,15,1,0,0,1,.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6981415203,.7987796445,100,100,100,"MI",8,2,26,1,1,0,0,0,3,,,,3,6,1,4,1,6,4,3,41,22,1,1,20,60,60,20,2,2,1,3,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6367227605,.6542280146,50,50,50,"CA",45,4,6,1,1,0,0,0,4,,,,4,5,0,,0,3,3,2,48,16,2,1,50,50,50,50,2,2,1,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.84167744,3.887236859,,,,"KY",4,3,21,1,1,0,0,0,,,,,,7,1,,3,1,1,1,80,22,2,1,,100,100,,,,,,,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.537749803,,,,,"AZ",9,4,-1,2,0,1,0,0,,,,,,4,,1,,3,3,2,36,11,2,6,15,0,,,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.6282734619,.5362814956,85,85,85,"TX",33,3,48,6,0,0,0,0,5,,,,,6,1,4,2,6,4,3,64,10,2,6,40,100,100,40,4,2,2,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.013957623,1.100918024,100,100,100,"WI",6,2,55,1,1,0,0,0,4,,,,4,6,1,6,1,3,3,2,28,17,1,1,15,40,40,15,4,4,4,4,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5243125596,.6011787756,100,58,100,"CA",14,4,-1,1,1,0,0,0,5,,,,5,3,0,3,0,3,3,2,21,1,1,6,60,40,60,40,3,1,3,1,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.547317711,1.555312087,85,50,70,"IL",6,2,17,1,1,0,0,0,4,,,,4,6,1,5,3,3,3,2,61,15,1,1,20,60,60,20,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4217005166,.3891798068,60,70,70,"PA",13,1,42,1,1,0,0,0,5,,,,5,1,-1,2,-4,3,3,2,65,2,1,6,85,0,85,0,4,2,2,3,.6875,2,1,2,2,2,1,1
"ANES2020TimeSeries_20220210",.3451130978,.3644684925,70,40,70,"MO",4,2,29,1,1,0,0,0,3,,,,3,7,1,5,3,3,3,2,35,10,2,6,30,85,85,30,5,2,3,4,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5193640188,.5590291843,50,50,50,"IN",5,2,18,1,1,0,0,0,5,,,,5,3,0,,0,6,4,3,31,15,1,1,40,25,40,25,4,3,3,3,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.011316016,4.09417042,50,50,50,"AZ",8,4,-1,6,0,0,0,0,3,,1,,,4,0,,0,3,3,2,24,7,2,6,50,50,,,1,1,0,1,.1875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.891345705,3.118387085,100,90,50,"AR",2,3,-1,1,1,0,0,0,3,,,,3,4,0,4,0,2,2,1,37,4,2,5,20,10,,,4,3,2,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.345641517,1.421066685,70,70,70,"PA",7,1,42,1,1,0,0,0,5,,,,5,5,0,4,0,2,2,1,53,12,1,1,0,50,50,0,5,2,2,5,.875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.41381376,1.502156717,100,100,0,"OR",3,4,41,1,1,0,0,0,5,,,,5,3,0,2,0,6,4,3,34,10,2,1,70,0,70,0,1,0,0,1,.125,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3970525762,.3171151177,80,90,90,"TX",35,3,48,4,0,0,0,1,,,,5,5,3,0,4,0,7,5,4,60,10,1,4,85,0,85,0,2,0,0,2,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4838535161,.4293929265,60,60,60,"VA",3,3,51,1,1,0,0,0,2,,,,2,6,1,4,1,4,3,2,66,13,1,1,60,30,30,60,2,1,1,3,.4375,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6882796967,.5814609634,70,50,100,"FL",7,3,12,1,1,0,0,0,5,,,,5,7,1,,5,2,2,1,70,16,1,1,0,100,100,0,4,4,4,3,.9375,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.9439604819,1.016910986,70,85,85,"CT",1,1,9,1,1,0,0,0,3,,,,3,2,-1,4,-1,7,5,4,51,18,2,4,70,60,70,60,2,1,1,3,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6749554073,.6790581198,100,100,100,"MI",6,2,26,1,1,0,0,0,5,,,,5,1,-1,4,-1,2,2,1,44,11,2,6,80,40,80,40,4,2,2,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3690643309,.2947554017,85,70,50,"GA",7,3,13,2,0,1,0,0,,,1,,1,1,-1,4,-2,8,5,4,60,15,2,1,70,15,70,15,1,1,1,2,.3125,2,2,2,2,2,2,0
